Row ID,Ship Mode,Segment,Category,Sales
5808,Second Class,Consumer,Office Supplies,87.168
5809,Second Class,Consumer,Office Supplies,31.744
5810,Standard Class,Corporate,Furniture,132.224
5811,Standard Class,Corporate,Office Supplies,105.52
5812,Standard Class,Corporate,Furniture,91.96
5813,Standard Class,Corporate,Technology,1487.976
5814,First Class,Home Office,Office Supplies,19.44
5815,First Class,Consumer,Technology,11.672
5816,Same Day,Consumer,Technology,279.96
5817,Same Day,Consumer,Office Supplies,12.912
5818,Same Day,Consumer,Office Supplies,17.088
5819,Same Day,Consumer,Office Supplies,93.15
5820,Same Day,Consumer,Office Supplies,11.52
5821,Standard Class,Corporate,Office Supplies,238.62
5822,Standard Class,Corporate,Office Supplies,7.77
5823,Standard Class,Corporate,Furniture,285.48
5824,Standard Class,Corporate,Office Supplies,19.168
5825,Same Day,Consumer,Office Supplies,26.136
5826,Second Class,Home Office,Office Supplies,419.4
5827,Second Class,Home Office,Furniture,90.801
5828,Second Class,Home Office,Furniture,181.764
5829,Second Class,Home Office,Office Supplies,5.56
5830,Standard Class,Consumer,Furniture,581.96
5831,Standard Class,Consumer,Furniture,29.98
5832,Standard Class,Consumer,Technology,519.96
5833,Standard Class,Consumer,Office Supplies,6.264
5834,Standard Class,Consumer,Furniture,363.92
5835,Standard Class,Consumer,Office Supplies,64.2
5836,Standard Class,Consumer,Office Supplies,38.52
5837,Standard Class,Consumer,Technology,72.6
5838,Standard Class,Consumer,Technology,57.568
5839,Standard Class,Consumer,Office Supplies,83.7
5840,Second Class,Home Office,Office Supplies,32.4
5841,Second Class,Home Office,Furniture,47.98
5842,Standard Class,Consumer,Technology,415.968
5843,Standard Class,Consumer,Office Supplies,304.9
5844,Standard Class,Consumer,Furniture,80.96
5845,Standard Class,Consumer,Office Supplies,777.21
5846,Standard Class,Consumer,Office Supplies,32.4
5847,Standard Class,Consumer,Furniture,225.568
5848,Standard Class,Consumer,Furniture,36.6
5849,Standard Class,Home Office,Office Supplies,715.64
5850,Standard Class,Home Office,Office Supplies,795.51
5851,Standard Class,Home Office,Technology,549.99
5852,Standard Class,Home Office,Office Supplies,74.76
5853,Standard Class,Home Office,Furniture,29.22
5854,Standard Class,Home Office,Office Supplies,9.64
5855,Standard Class,Corporate,Office Supplies,33.488
5856,Standard Class,Corporate,Office Supplies,23.04
5857,Standard Class,Corporate,Office Supplies,1.362
5858,Standard Class,Corporate,Furniture,14.76
5859,Second Class,Consumer,Furniture,239.666
5860,Standard Class,Consumer,Furniture,301.96
5861,Second Class,Home Office,Office Supplies,7.968
5862,Second Class,Consumer,Office Supplies,109.92
5863,Second Class,Consumer,Office Supplies,19.44
5864,Second Class,Consumer,Office Supplies,11.16
5865,Second Class,Corporate,Office Supplies,79.47
5866,Second Class,Corporate,Office Supplies,4.56
5867,Second Class,Corporate,Furniture,1133.35
5868,Standard Class,Corporate,Office Supplies,4.672
5869,Standard Class,Corporate,Office Supplies,104.58
5870,Standard Class,Home Office,Furniture,1603.136
5871,Same Day,Corporate,Furniture,1293.488
5872,Standard Class,Consumer,Furniture,127.95
5873,Standard Class,Home Office,Office Supplies,59.76
5874,Same Day,Home Office,Office Supplies,108.08
5875,Same Day,Home Office,Office Supplies,9.54
5876,First Class,Home Office,Office Supplies,11.736
5877,Standard Class,Home Office,Office Supplies,447.86
5878,Standard Class,Home Office,Office Supplies,17.94
5879,Standard Class,Home Office,Office Supplies,245.88
5880,Standard Class,Consumer,Office Supplies,192.16
5881,Standard Class,Corporate,Furniture,801.568
5882,Standard Class,Corporate,Office Supplies,368.91
5883,Standard Class,Corporate,Furniture,885.528
5884,Second Class,Corporate,Furniture,28.28
5885,Second Class,Corporate,Office Supplies,4912.59
5886,Same Day,Consumer,Office Supplies,14.352
5887,Same Day,Consumer,Technology,179.97
5888,First Class,Corporate,Office Supplies,42.76
5889,Standard Class,Consumer,Office Supplies,45.68
5890,First Class,Consumer,Office Supplies,25.06
5891,Standard Class,Consumer,Office Supplies,38.432
5892,Standard Class,Consumer,Office Supplies,21.568
5893,Standard Class,Consumer,Technology,81.576
5894,Standard Class,Consumer,Office Supplies,2.78
5895,Standard Class,Corporate,Office Supplies,99.87
5896,Standard Class,Home Office,Office Supplies,44.4
5897,Standard Class,Home Office,Office Supplies,21.4
5898,Standard Class,Consumer,Furniture,71.12
5899,Standard Class,Consumer,Technology,259.96
5900,Standard Class,Corporate,Office Supplies,9.78
5901,Standard Class,Home Office,Office Supplies,24.192
5902,Standard Class,Corporate,Furniture,31.56
5903,Same Day,Home Office,Office Supplies,59.94
5904,Same Day,Home Office,Office Supplies,45.36
5905,Same Day,Home Office,Office Supplies,26.4
5906,Same Day,Home Office,Office Supplies,41.4
5907,Same Day,Home Office,Technology,16.95
5908,Standard Class,Corporate,Office Supplies,24.704
5909,Standard Class,Corporate,Office Supplies,59.7
5910,Standard Class,Corporate,Furniture,14.52
5911,Standard Class,Corporate,Office Supplies,104.184
5912,Standard Class,Home Office,Office Supplies,46.53
5913,Second Class,Corporate,Office Supplies,25.5
5914,Standard Class,Consumer,Office Supplies,14.9
5915,Standard Class,Consumer,Office Supplies,87.71
5916,Standard Class,Consumer,Furniture,199.764
5917,Standard Class,Consumer,Office Supplies,94.6
5918,Standard Class,Consumer,Furniture,4228.704
5919,Standard Class,Consumer,Furniture,2003.92
5920,Standard Class,Consumer,Technology,209.97
5921,Standard Class,Consumer,Technology,659.9
5922,Standard Class,Consumer,Office Supplies,110.96
5923,Standard Class,Consumer,Technology,67.8
5924,Second Class,Corporate,Furniture,313.176
5925,Second Class,Consumer,Office Supplies,22.96
5926,Standard Class,Corporate,Technology,1099.5
5927,Standard Class,Corporate,Furniture,1215.92
5928,Standard Class,Corporate,Office Supplies,7.31
5929,Standard Class,Corporate,Furniture,8.92
5930,First Class,Consumer,Furniture,87.21
5931,First Class,Consumer,Office Supplies,15.552
5932,First Class,Consumer,Technology,683.988
5933,First Class,Consumer,Office Supplies,13.392
5934,First Class,Consumer,Technology,16.776
5935,First Class,Consumer,Technology,527.92
5936,Same Day,Home Office,Furniture,25.4
5937,Same Day,Home Office,Technology,177.48
5938,Same Day,Home Office,Technology,71.976
5939,Standard Class,Consumer,Technology,95.992
5940,Standard Class,Consumer,Office Supplies,13.216
5941,Second Class,Consumer,Technology,435.84
5942,Second Class,Consumer,Office Supplies,5.88
5943,Standard Class,Consumer,Technology,211.168
5944,Standard Class,Corporate,Furniture,6.28
5945,Standard Class,Corporate,Technology,95.1
5946,Standard Class,Corporate,Office Supplies,25.92
5947,Standard Class,Corporate,Office Supplies,48.84
5948,Second Class,Home Office,Office Supplies,25.9
5949,Same Day,Corporate,Office Supplies,42.68
5950,Same Day,Corporate,Technology,299.97
5951,Same Day,Corporate,Office Supplies,262.24
5952,Same Day,Corporate,Office Supplies,234.36
5953,Standard Class,Home Office,Office Supplies,20.736
5954,First Class,Corporate,Office Supplies,10.5
5955,Second Class,Corporate,Furniture,23.968
5956,Second Class,Corporate,Furniture,521.96
5957,Second Class,Corporate,Office Supplies,676.55
5958,Second Class,Corporate,Office Supplies,154.9
5959,Second Class,Corporate,Office Supplies,30.56
5960,Second Class,Corporate,Furniture,770.352
5961,Second Class,Corporate,Furniture,21.12
5962,Second Class,Home Office,Technology,575.928
5963,Second Class,Home Office,Office Supplies,7.78
5964,Second Class,Home Office,Office Supplies,123.92
5965,Standard Class,Corporate,Office Supplies,17.22
5966,Standard Class,Corporate,Office Supplies,226.56
5967,Standard Class,Corporate,Technology,107.88
5968,First Class,Home Office,Office Supplies,81.98
5969,First Class,Consumer,Office Supplies,104.85
5970,First Class,Consumer,Office Supplies,8.704
5971,First Class,Consumer,Office Supplies,19.92
5972,First Class,Consumer,Furniture,43.02
5973,Standard Class,Consumer,Furniture,240.784
5974,Standard Class,Home Office,Office Supplies,414.96
5975,Standard Class,Consumer,Office Supplies,387.72
5976,Standard Class,Corporate,Office Supplies,360.38
5977,Standard Class,Corporate,Office Supplies,13.56
5978,First Class,Consumer,Technology,552
5979,Standard Class,Home Office,Furniture,429.9
5980,Standard Class,Home Office,Office Supplies,32.06
5981,Standard Class,Home Office,Furniture,161.96
5982,Standard Class,Home Office,Office Supplies,19.86
5983,Standard Class,Consumer,Office Supplies,12.96
5984,Second Class,Consumer,Office Supplies,20.544
5985,Standard Class,Consumer,Furniture,185.58
5986,Standard Class,Consumer,Office Supplies,77.56
5987,Standard Class,Consumer,Office Supplies,87.92
5988,Standard Class,Consumer,Office Supplies,245.94
5989,Standard Class,Consumer,Office Supplies,8.6
5990,Standard Class,Consumer,Furniture,504.9
5991,Standard Class,Consumer,Office Supplies,2357.488
5992,Standard Class,Consumer,Technology,369.544
5993,Standard Class,Consumer,Furniture,184.752
5994,Same Day,Corporate,Office Supplies,64.96
5995,Same Day,Corporate,Office Supplies,13.52
5996,Same Day,Corporate,Furniture,458.43
5997,Same Day,Corporate,Office Supplies,387.136
5998,Same Day,Corporate,Furniture,328.59
5999,Standard Class,Corporate,Furniture,338.352
6000,Standard Class,Corporate,Office Supplies,25.92
6001,Standard Class,Corporate,Office Supplies,91.36
6002,Standard Class,Corporate,Furniture,87.96
6003,Standard Class,Corporate,Office Supplies,5.214
6004,Standard Class,Consumer,Office Supplies,12.294
6005,Standard Class,Consumer,Furniture,19.76
6006,Standard Class,Consumer,Furniture,109.764
6007,Standard Class,Corporate,Technology,128.85
6008,First Class,Corporate,Furniture,127.95
6009,Standard Class,Consumer,Office Supplies,68.52
6010,Standard Class,Consumer,Office Supplies,74.94
6011,Standard Class,Consumer,Technology,2548.56
6012,Standard Class,Consumer,Office Supplies,271.44
6013,Standard Class,Consumer,Technology,287.88
6014,First Class,Home Office,Office Supplies,14.9
6015,First Class,Home Office,Technology,4158.912
6016,Standard Class,Corporate,Furniture,91.96
6017,Standard Class,Corporate,Furniture,33.11
6018,Standard Class,Corporate,Office Supplies,19.44
6019,Standard Class,Corporate,Office Supplies,55.48
6020,Second Class,Consumer,Office Supplies,91.92
6021,Same Day,Consumer,Office Supplies,17.34
6022,Same Day,Consumer,Technology,71.98
6023,Standard Class,Consumer,Office Supplies,7.08
6024,First Class,Corporate,Technology,69.98
6025,Second Class,Consumer,Office Supplies,646.272
6026,Second Class,Consumer,Office Supplies,10.368
6027,Standard Class,Corporate,Office Supplies,8.4
6028,Standard Class,Corporate,Technology,71.96
6029,First Class,Consumer,Office Supplies,18.48
6030,First Class,Consumer,Office Supplies,9.84
6031,Same Day,Consumer,Furniture,239.24
6032,Standard Class,Corporate,Furniture,21.12
6033,First Class,Consumer,Office Supplies,54.9
6034,Standard Class,Home Office,Furniture,15.24
6035,Standard Class,Consumer,Office Supplies,19.568
6036,Standard Class,Consumer,Office Supplies,310.392
6037,Standard Class,Consumer,Furniture,42.6
6038,Standard Class,Consumer,Office Supplies,113.94
6039,Standard Class,Consumer,Office Supplies,129.92
6040,Standard Class,Consumer,Office Supplies,5.28
6041,Standard Class,Corporate,Technology,859.2
6042,Standard Class,Corporate,Technology,506.28
6043,Standard Class,Consumer,Furniture,14.368
6044,Second Class,Corporate,Furniture,314.352
6045,Second Class,Corporate,Office Supplies,27.888
6046,Standard Class,Corporate,Furniture,238.152
6047,Standard Class,Home Office,Furniture,692.94
6048,Standard Class,Corporate,Office Supplies,16.146
6049,Standard Class,Corporate,Office Supplies,1345.485
6050,First Class,Consumer,Office Supplies,173.488
6051,Standard Class,Consumer,Office Supplies,57.75
6052,Standard Class,Consumer,Office Supplies,272.4
6053,Second Class,Home Office,Office Supplies,11.952
6054,Second Class,Home Office,Furniture,28
6055,Second Class,Home Office,Office Supplies,12.201
6056,First Class,Consumer,Office Supplies,2.068
6057,First Class,Consumer,Office Supplies,83.84
6058,Standard Class,Home Office,Office Supplies,11.36
6059,Standard Class,Home Office,Office Supplies,36.4
6060,Standard Class,Consumer,Technology,27.968
6061,Standard Class,Home Office,Office Supplies,142.04
6062,Standard Class,Home Office,Office Supplies,14.67
6063,Second Class,Consumer,Technology,1199.96
6064,Second Class,Consumer,Office Supplies,12.6
6065,Second Class,Consumer,Office Supplies,17.94
6066,First Class,Consumer,Office Supplies,23.904
6067,Standard Class,Consumer,Office Supplies,88.96
6068,Standard Class,Home Office,Furniture,518.272
6069,Standard Class,Home Office,Furniture,6.98
6070,Standard Class,Home Office,Technology,343.2
6071,Standard Class,Corporate,Office Supplies,17.544
6072,Standard Class,Consumer,Office Supplies,152.688
6073,Standard Class,Consumer,Office Supplies,3.488
6074,Standard Class,Consumer,Office Supplies,5.888
6075,Standard Class,Corporate,Office Supplies,153.552
6076,Standard Class,Corporate,Office Supplies,270.62
6077,Standard Class,Consumer,Technology,468.9
6078,Standard Class,Consumer,Technology,72.48
6079,Standard Class,Consumer,Office Supplies,10.95
6080,Standard Class,Consumer,Furniture,191.82
6081,First Class,Home Office,Office Supplies,151.056
6082,Same Day,Consumer,Furniture,25.16
6083,Standard Class,Consumer,Office Supplies,6.216
6084,Standard Class,Consumer,Office Supplies,23.616
6085,Standard Class,Consumer,Technology,24.032
6086,Standard Class,Consumer,Office Supplies,2.088
6087,Standard Class,Consumer,Office Supplies,4.488
6088,Standard Class,Consumer,Furniture,29.22
6089,Standard Class,Corporate,Office Supplies,6.48
6090,Second Class,Corporate,Office Supplies,1.188
6091,Standard Class,Consumer,Furniture,272.646
6092,Standard Class,Consumer,Technology,212.8
6093,Standard Class,Consumer,Office Supplies,38.52
6094,Standard Class,Consumer,Technology,72.64
6095,Standard Class,Consumer,Office Supplies,45.4
6096,Standard Class,Consumer,Office Supplies,13.76
6097,Standard Class,Consumer,Furniture,80.991
6098,Standard Class,Consumer,Office Supplies,11.784
6099,Standard Class,Consumer,Office Supplies,4.36
6100,Standard Class,Consumer,Furniture,2888.127
6101,Standard Class,Consumer,Technology,1299.66
6102,Standard Class,Consumer,Furniture,2254.41
6103,Standard Class,Consumer,Technology,104.85
6104,Standard Class,Consumer,Technology,59.97
6105,First Class,Home Office,Furniture,314.532
6106,Standard Class,Corporate,Office Supplies,13.632
6107,Standard Class,Consumer,Office Supplies,19.432
6108,Standard Class,Consumer,Technology,65.44
6109,Standard Class,Consumer,Office Supplies,6
6110,Standard Class,Consumer,Office Supplies,1.908
6111,Standard Class,Consumer,Furniture,1474.802
6112,Standard Class,Consumer,Office Supplies,110.096
6113,Standard Class,Consumer,Office Supplies,16.752
6114,Standard Class,Consumer,Furniture,1537.074
6115,Standard Class,Consumer,Furniture,449.372
6116,Standard Class,Corporate,Office Supplies,41.904
6117,Standard Class,Home Office,Technology,2279.96
6118,Standard Class,Home Office,Office Supplies,14.94
6119,Standard Class,Corporate,Technology,191.976
6120,Standard Class,Corporate,Office Supplies,23.832
6121,Standard Class,Corporate,Furniture,409.216
6122,Standard Class,Corporate,Furniture,72.588
6123,Standard Class,Consumer,Office Supplies,61.568
6124,Standard Class,Home Office,Office Supplies,20.96
6125,Standard Class,Corporate,Technology,44.75
6126,Standard Class,Corporate,Office Supplies,11.96
6127,Standard Class,Corporate,Office Supplies,3.912
6128,Standard Class,Consumer,Furniture,327.996
6129,First Class,Corporate,Office Supplies,49.408
6130,Standard Class,Home Office,Technology,53.25
6131,Standard Class,Home Office,Office Supplies,3.76
6132,Standard Class,Home Office,Furniture,767.214
6133,Standard Class,Consumer,Office Supplies,163.96
6134,First Class,Corporate,Furniture,161.28
6135,Same Day,Consumer,Office Supplies,192.8
6136,Standard Class,Home Office,Technology,27.696
6137,Standard Class,Home Office,Office Supplies,73.164
6138,Second Class,Consumer,Office Supplies,32.064
6139,Standard Class,Consumer,Furniture,205.666
6140,First Class,Consumer,Office Supplies,115.44
6141,Standard Class,Consumer,Office Supplies,274.8
6142,Standard Class,Consumer,Office Supplies,195.64
6143,Standard Class,Consumer,Technology,257.98
6144,Standard Class,Consumer,Office Supplies,119.04
6145,Standard Class,Consumer,Office Supplies,20.07
6146,Standard Class,Consumer,Office Supplies,11.76
6147,Standard Class,Corporate,Office Supplies,11.76
6148,Standard Class,Corporate,Office Supplies,40.736
6149,Second Class,Consumer,Technology,201.584
6150,First Class,Corporate,Furniture,340.704
6151,First Class,Consumer,Furniture,354.9
6152,Second Class,Home Office,Furniture,1198.33
6153,Standard Class,Consumer,Office Supplies,87.92
6154,First Class,Corporate,Furniture,51.968
6155,First Class,Corporate,Office Supplies,51.336
6156,First Class,Corporate,Office Supplies,332.704
6157,First Class,Corporate,Furniture,42.408
6158,Second Class,Consumer,Office Supplies,81.54
6159,Second Class,Consumer,Technology,167.28
6160,Standard Class,Consumer,Office Supplies,772.68
6161,First Class,Corporate,Technology,323.976
6162,First Class,Corporate,Office Supplies,11.808
6163,First Class,Corporate,Office Supplies,26.16
6164,First Class,Corporate,Office Supplies,33.57
6165,First Class,Corporate,Furniture,4.992
6166,First Class,Corporate,Furniture,20.016
6167,First Class,Corporate,Technology,170.24
6168,Standard Class,Consumer,Office Supplies,117.456
6169,Second Class,Corporate,Office Supplies,22.96
6170,Second Class,Consumer,Office Supplies,13.36
6171,Second Class,Corporate,Office Supplies,34.248
6172,Second Class,Corporate,Office Supplies,3.52
6173,Standard Class,Home Office,Office Supplies,26.7
6174,Standard Class,Home Office,Technology,21.2
6175,Standard Class,Home Office,Office Supplies,838.38
6176,Standard Class,Consumer,Furniture,1690.04
6177,Standard Class,Consumer,Office Supplies,85.96
6178,Standard Class,Consumer,Office Supplies,121.96
6179,Standard Class,Consumer,Office Supplies,23.92
6180,Standard Class,Consumer,Office Supplies,63.96
6181,Standard Class,Consumer,Technology,629.95
6182,Standard Class,Consumer,Technology,113.73
6183,Standard Class,Consumer,Office Supplies,14.6
6184,Standard Class,Consumer,Office Supplies,887.84
6185,First Class,Home Office,Furniture,403.92
6186,Standard Class,Consumer,Office Supplies,106.8
6187,First Class,Corporate,Office Supplies,70.95
6188,First Class,Corporate,Office Supplies,34.944
6189,First Class,Corporate,Office Supplies,119.04
6190,Standard Class,Consumer,Technology,383.84
6191,Standard Class,Consumer,Furniture,799.56
6192,Same Day,Consumer,Office Supplies,31.44
6193,Standard Class,Consumer,Office Supplies,25.92
6194,Standard Class,Consumer,Office Supplies,6.33
6195,Standard Class,Consumer,Office Supplies,75.88
6196,Standard Class,Consumer,Technology,329.988
6197,Standard Class,Consumer,Office Supplies,71.376
6198,Standard Class,Consumer,Office Supplies,63.77
6199,Standard Class,Consumer,Technology,50.97
6200,Standard Class,Consumer,Office Supplies,96.08
6201,Standard Class,Consumer,Technology,1439.968
6202,Standard Class,Consumer,Technology,43.56
6203,Standard Class,Consumer,Furniture,563.92
6204,Standard Class,Consumer,Technology,235.152
6205,First Class,Home Office,Furniture,7.712
6206,Second Class,Consumer,Office Supplies,51.016
6207,Second Class,Consumer,Office Supplies,25.248
6208,Second Class,Consumer,Furniture,56.686
6209,Standard Class,Corporate,Office Supplies,51.168
6210,Standard Class,Corporate,Office Supplies,2793.528
6211,Standard Class,Corporate,Office Supplies,1000.02
6212,Standard Class,Corporate,Furniture,65.94
6213,Second Class,Consumer,Office Supplies,18.24
6214,Second Class,Consumer,Office Supplies,76.12
6215,Standard Class,Consumer,Office Supplies,7.64
6216,Standard Class,Corporate,Furniture,68.16
6217,Standard Class,Corporate,Office Supplies,62.24
6218,Standard Class,Consumer,Technology,29.97
6219,Standard Class,Consumer,Technology,125.7
6220,Standard Class,Consumer,Technology,191.98
6221,Standard Class,Consumer,Office Supplies,20.86
6222,Second Class,Consumer,Office Supplies,56.7
6223,Standard Class,Consumer,Furniture,72.704
6224,Standard Class,Consumer,Office Supplies,12.264
6225,Standard Class,Consumer,Office Supplies,218.352
6226,Standard Class,Consumer,Furniture,66.294
6227,Standard Class,Consumer,Furniture,291.168
6228,Standard Class,Consumer,Technology,88.776
6229,Standard Class,Home Office,Technology,110.376
6230,Standard Class,Home Office,Technology,55.176
6231,Standard Class,Consumer,Office Supplies,30.32
6232,Same Day,Consumer,Furniture,177.568
6233,Same Day,Consumer,Office Supplies,19.44
6234,Same Day,Consumer,Office Supplies,71.28
6235,Same Day,Consumer,Office Supplies,1471.96
6236,Same Day,Consumer,Technology,79.96
6237,Standard Class,Corporate,Office Supplies,57.576
6238,Standard Class,Consumer,Office Supplies,26.336
6239,Standard Class,Consumer,Furniture,166.5
6240,Standard Class,Consumer,Office Supplies,360.38
6241,Second Class,Consumer,Office Supplies,11.744
6242,Second Class,Corporate,Furniture,247.44
6243,Standard Class,Home Office,Office Supplies,18.24
6244,Standard Class,Home Office,Office Supplies,25.35
6245,Standard Class,Home Office,Office Supplies,119.04
6246,Standard Class,Home Office,Furniture,22.14
6247,Standard Class,Home Office,Technology,13.98
6248,Standard Class,Consumer,Office Supplies,43.41
6249,Standard Class,Consumer,Furniture,6.24
6250,Standard Class,Consumer,Office Supplies,465.16
6251,Standard Class,Consumer,Office Supplies,7.98
6252,First Class,Consumer,Office Supplies,2.394
6253,Same Day,Home Office,Office Supplies,58.32
6254,Same Day,Home Office,Technology,200.97
6255,Standard Class,Corporate,Furniture,21.36
6256,Standard Class,Corporate,Office Supplies,9.856
6257,Second Class,Home Office,Office Supplies,3.444
6258,Second Class,Corporate,Office Supplies,384.592
6259,Second Class,Consumer,Office Supplies,22.92
6260,Second Class,Consumer,Office Supplies,11.36
6261,Standard Class,Consumer,Office Supplies,14.592
6262,Standard Class,Corporate,Office Supplies,41.4
6263,First Class,Corporate,Office Supplies,442.372
6264,Standard Class,Corporate,Office Supplies,34.5
6265,Same Day,Consumer,Office Supplies,28.85
6266,Standard Class,Consumer,Office Supplies,3.488
6267,Standard Class,Consumer,Office Supplies,143.856
6268,Second Class,Home Office,Technology,311.98
6269,Second Class,Home Office,Office Supplies,22.45
6270,Standard Class,Corporate,Technology,39.992
6271,Standard Class,Corporate,Furniture,1159.056
6272,Standard Class,Corporate,Office Supplies,179.9
6273,First Class,Corporate,Technology,116.312
6274,Second Class,Consumer,Furniture,12.42
6275,Second Class,Consumer,Technology,428.4
6276,Second Class,Consumer,Furniture,24.75
6277,Second Class,Consumer,Office Supplies,87.71
6278,Second Class,Consumer,Office Supplies,69.52
6279,Second Class,Consumer,Technology,20.784
6280,Second Class,Consumer,Office Supplies,12.816
6281,Standard Class,Consumer,Office Supplies,5.904
6282,Standard Class,Consumer,Furniture,63.824
6283,Standard Class,Consumer,Office Supplies,141.552
6284,Standard Class,Corporate,Office Supplies,304.9
6285,Standard Class,Corporate,Furniture,563.24
6286,Standard Class,Corporate,Furniture,661.176
6287,Standard Class,Home Office,Technology,239.976
6288,Standard Class,Corporate,Furniture,502.488
6289,Standard Class,Corporate,Office Supplies,196.704
6290,Second Class,Home Office,Furniture,915.136
6291,Second Class,Home Office,Furniture,327.76
6292,First Class,Consumer,Furniture,701.96
6293,Standard Class,Consumer,Technology,88.776
6294,Standard Class,Consumer,Office Supplies,64.14
6295,First Class,Corporate,Office Supplies,33.552
6296,Standard Class,Corporate,Office Supplies,1737.18
6297,Standard Class,Corporate,Office Supplies,704.25
6298,Standard Class,Corporate,Office Supplies,141.76
6299,Standard Class,Corporate,Office Supplies,36.36
6300,First Class,Home Office,Furniture,25.83
6301,Standard Class,Consumer,Office Supplies,24.588
6302,Standard Class,Consumer,Office Supplies,13.984
6303,Standard Class,Consumer,Technology,195.96
6304,Second Class,Home Office,Office Supplies,74.352
6305,Same Day,Consumer,Office Supplies,6.68
6306,Second Class,Corporate,Office Supplies,17.584
6307,Second Class,Corporate,Furniture,104.784
6308,Second Class,Corporate,Office Supplies,47.952
6309,Second Class,Corporate,Furniture,650.352
6310,Second Class,Corporate,Office Supplies,629.184
6311,Second Class,Corporate,Office Supplies,15.176
6312,Standard Class,Consumer,Furniture,127.95
6313,Standard Class,Corporate,Office Supplies,579.51
6314,Standard Class,Corporate,Technology,14.99
6315,Standard Class,Corporate,Office Supplies,151.92
6316,Standard Class,Corporate,Office Supplies,196.62
6317,Standard Class,Corporate,Office Supplies,144.12
6318,Standard Class,Corporate,Office Supplies,15.96
6319,Second Class,Corporate,Technology,39.96
6320,Second Class,Corporate,Office Supplies,34.08
6321,Standard Class,Corporate,Office Supplies,10.368
6322,Standard Class,Corporate,Office Supplies,7.752
6323,Second Class,Home Office,Office Supplies,15.28
6324,Standard Class,Consumer,Technology,65.97
6325,Standard Class,Corporate,Office Supplies,33.4
6326,Standard Class,Corporate,Office Supplies,210.84
6327,Standard Class,Consumer,Office Supplies,13.98
6328,Standard Class,Consumer,Furniture,272.94
6329,Standard Class,Consumer,Office Supplies,19.05
6330,Standard Class,Consumer,Office Supplies,247.716
6331,Standard Class,Consumer,Office Supplies,66.58
6332,Standard Class,Consumer,Office Supplies,43.92
6333,Standard Class,Consumer,Furniture,14.73
6334,Standard Class,Consumer,Office Supplies,29.7
6335,Standard Class,Consumer,Office Supplies,49.12
6336,Standard Class,Consumer,Office Supplies,18.28
6337,Standard Class,Consumer,Furniture,47.04
6338,Standard Class,Consumer,Technology,339.96
6339,Standard Class,Corporate,Technology,87.8
6340,Standard Class,Corporate,Furniture,221.382
6341,Standard Class,Corporate,Technology,5199.96
6342,First Class,Consumer,Office Supplies,156.512
6343,First Class,Home Office,Technology,119.85
6344,First Class,Home Office,Office Supplies,30.44
6345,First Class,Home Office,Office Supplies,69.28
6346,First Class,Home Office,Technology,587.97
6347,Same Day,Home Office,Office Supplies,24.55
6348,Standard Class,Consumer,Office Supplies,12.176
6349,Standard Class,Consumer,Office Supplies,37.32
6350,Standard Class,Consumer,Office Supplies,35.06
6351,Standard Class,Consumer,Furniture,108.4
6352,Standard Class,Corporate,Technology,361.376
6353,Standard Class,Consumer,Office Supplies,2.412
6354,Standard Class,Corporate,Office Supplies,8.39
6355,Standard Class,Corporate,Technology,337.98
6356,Standard Class,Consumer,Office Supplies,83.92
6357,Standard Class,Corporate,Office Supplies,19.68
6358,Standard Class,Corporate,Office Supplies,25.92
6359,Standard Class,Corporate,Office Supplies,6.48
6360,Standard Class,Corporate,Technology,86.352
6361,Standard Class,Home Office,Office Supplies,56.3
6362,Standard Class,Consumer,Office Supplies,51.016
6363,Standard Class,Consumer,Office Supplies,150.8
6364,Standard Class,Consumer,Technology,1039.992
6365,Standard Class,Consumer,Office Supplies,51.84
6366,First Class,Home Office,Technology,41.22
6367,First Class,Home Office,Office Supplies,240.37
6368,First Class,Home Office,Technology,119.02
6369,Standard Class,Consumer,Office Supplies,133.12
6370,Standard Class,Corporate,Furniture,38.08
6371,Same Day,Home Office,Furniture,113.568
6372,Second Class,Home Office,Furniture,83.92
6373,Second Class,Home Office,Office Supplies,6.63
6374,Second Class,Home Office,Technology,371.97
6375,Standard Class,Corporate,Furniture,561.584
6376,Standard Class,Corporate,Office Supplies,99.92
6377,First Class,Home Office,Office Supplies,4.928
6378,Standard Class,Consumer,Furniture,14.76
6379,Standard Class,Home Office,Technology,99.99
6380,Standard Class,Home Office,Office Supplies,286.15
6381,Standard Class,Home Office,Office Supplies,49.792
6382,Standard Class,Consumer,Furniture,299.975
6383,Standard Class,Consumer,Technology,158.376
6384,First Class,Consumer,Office Supplies,32.784
6385,First Class,Consumer,Technology,47.984
6386,First Class,Consumer,Technology,62.592
6387,First Class,Consumer,Office Supplies,4.276
6388,Standard Class,Consumer,Office Supplies,10.56
6389,Standard Class,Consumer,Office Supplies,229.94
6390,Standard Class,Corporate,Office Supplies,311.15
6391,Standard Class,Corporate,Office Supplies,12.96
6392,Standard Class,Consumer,Office Supplies,14.62
6393,Standard Class,Consumer,Office Supplies,5.76
6394,Standard Class,Consumer,Office Supplies,21.48
6395,Standard Class,Consumer,Furniture,396.92
6396,Standard Class,Consumer,Office Supplies,17.15
6397,Standard Class,Consumer,Office Supplies,23.12
6398,Standard Class,Home Office,Office Supplies,5.248
6399,Standard Class,Home Office,Technology,824.95
